Price,Close,High,Low,Open,Volume
2025-12-17,47885.96875,48387.328125,47856.7890625,48128.05078125,534260000
2025-12-18,47951.8515625,48365.9296875,47849.48046875,48101.1796875,521430000
2025-12-19,48134.890625,48289.62890625,47974.8203125,47974.8203125,1227520000
2025-12-22,48362.6796875,48457.46875,48199.12890625,48211.87890625,427050000
2025-12-23,48442.41015625,48527.5,48254.30859375,48320.58984375,418920000
2025-12-24,48731.16015625,48771.3203125,48386.58984375,48424.7109375,206740000
2025-12-26,48710.96875,48782.0,48589.0703125,48712.46875,288770000
2025-12-29,48461.9296875,48704.828125,48390.91015625,48636.62890625,321850000
2025-12-30,48367.05859375,48471.69921875,48297.26171875,48434.87890625,282570000
2025-12-31,48063.2890625,48394.51171875,48050.87890625,48371.51953125,336060000
2026-01-02,48382.390625,48404.05859375,47853.0390625,48105.98046875,465060000
2026-01-05,48977.1796875,49209.94921875,48449.62109375,48475.80859375,578580000
2026-01-06,49462.078125,49509.921875,48923.828125,48987.359375,541220000
2026-01-07,48996.078125,49621.4296875,48951.98828125,49512.71875,506140000
2026-01-08,49266.109375,49357.73828125,48792.33984375,48850.171875,515070000
2026-01-09,49504.0703125,49571.41015625,49197.05859375,49234.80859375,444480000
2026-01-12,49590.19921875,49633.3515625,49011.30859375,49499.671875,516430000
2026-01-13,49191.98828125,49616.94921875,49056.30859375,49616.94921875,549950000
2026-01-14,49149.62890625,49195.1015625,48851.98046875,49088.25,530670000
2026-01-15,49442.44140625,49581.1796875,49201.1015625,49201.1015625,541520000
2026-01-16,49359.328125,49616.69921875,49246.23828125,49466.69921875,992970000
2026-01-20,48488.58984375,49005.01171875,48428.12890625,49005.01171875,676030000
2026-01-21,49077.23046875,49295.03125,48546.03125,48546.03125,600840000
2026-01-22,49384.01171875,49607.2890625,49201.80859375,49201.80859375,455130000
2026-01-23,49098.7109375,49265.4609375,48963.05078125,49264.5390625,461030000
2026-01-26,49412.3984375,49488.80859375,49137.6484375,49137.6484375,454370000
2026-01-27,49003.41015625,49157.80078125,48862.51953125,49103.578125,533780000
2026-01-28,49015.6015625,49150.33984375,48901.48828125,49024.6796875,470990000
2026-01-29,49071.55859375,49292.80859375,48597.21875,48938.26953125,693040000
2026-01-30,48892.46875,49047.6796875,48459.87890625,48991.62109375,761990000
2026-02-02,49407.66015625,49484.94921875,48673.578125,48777.76953125,632100000
2026-02-03,49240.98828125,49653.12890625,48832.78125,49358.58984375,741310000
2026-02-04,49501.30078125,49649.859375,49112.4296875,49323.58984375,742920000
2026-02-05,48908.71875,49340.8984375,48829.1015625,49313.0390625,710270000
2026-02-06,50115.671875,50169.6484375,49032.19140625,49032.19140625,775490000
2026-02-09,50135.87109375,50219.3984375,49837.44921875,50047.7890625,623640000
2026-02-10,50188.140625,50512.7890625,50115.03125,50193.48828125,532700000
2026-02-11,50121.3984375,50499.0390625,49901.609375,50243.1484375,569380000
2026-02-12,49451.98046875,50447.01171875,49420.28125,50170.26953125,765340000
2026-02-13,49500.9296875,49743.98046875,49084.3515625,49439.578125,597100000
2026-02-17,49533.19140625,49732.37109375,49169.83984375,49525.37109375,558570000
2026-02-18,49662.66015625,49897.30859375,49469.05859375,49571.921875,493390000
2026-02-19,49395.16015625,49606.171875,49197.53125,49576.21875,439980000
2026-02-20,49625.96875,49712.55859375,49158.28125,49323.0,574810000
2026-02-23,48804.05859375,49695.609375,48731.4609375,49536.5390625,574610000
2026-02-24,49174.5,49295.2109375,48752.73828125,48827.80078125,524270000
2026-02-25,49482.1484375,49517.359375,49206.87109375,49357.62890625,541620000
2026-02-26,49499.19921875,49815.21875,49237.37890625,49544.578125,684630000
2026-02-27,48977.921875,49253.5703125,48678.78125,49253.5703125,811800000
2026-03-02,48904.78125,49064.671875,48377.9609375,48794.421875,552340000
2026-03-03,48501.26953125,48695.359375,47626.8515625,48493.109375,533540000
2026-03-04,48739.41015625,48854.05078125,48354.37109375,48589.76953125,511380000
2026-03-05,47954.73828125,48526.73046875,47577.109375,48526.73046875,625110000
2026-03-06,47501.55078125,47634.55078125,47009.01171875,47634.55078125,541850000
2026-03-09,47740.80078125,47876.05859375,46615.51953125,47371.28125,560020000
2026-03-10,47706.51171875,48220.5390625,47444.23046875,47771.4296875,490360000
2026-03-11,47417.26953125,47711.26171875,47185.890625,47690.76171875,419500000
2026-03-12,46677.8515625,47242.51953125,46662.23046875,47242.51953125,535900000
2026-03-13,46558.46875,47123.98828125,46494.62890625,46689.23828125,453250000
2026-03-16,46946.41015625,47176.140625,46707.3984375,46707.3984375,514980000
2026-03-17,46993.26171875,47428.12109375,46975.51953125,47085.53125,479900000
2026-03-18,46225.1484375,46913.9296875,46193.05859375,46913.9296875,472020000
2026-03-19,46021.4296875,46247.21875,45733.69921875,46134.87109375,482890000
2026-03-20,45577.46875,46068.30859375,45369.390625,45975.6484375,1044540000
2026-03-23,46208.46875,46712.328125,45803.8203125,45803.8203125,530140000
2026-03-24,46124.05859375,46400.8203125,45769.69140625,46099.859375,474450000
2026-03-25,46429.48828125,46718.421875,46196.91015625,46314.23828125,462990000
2026-03-26,45960.109375,46547.58984375,45910.75,46344.640625,505010000
2026-03-27,45166.640625,45904.25,45063.328125,45904.25,555090000
2026-03-30,45216.140625,45625.76171875,45057.28125,45283.05859375,540680000
2026-03-31,46341.51171875,46383.3984375,45480.30078125,45541.76171875,639410000
2026-04-01,46565.73828125,46803.359375,46396.12109375,46396.12109375,604140000
2026-04-02,46504.671875,46754.71875,45897.23828125,46469.359375,446710000
2026-04-06,46669.87890625,46701.1015625,46354.94921875,46472.19921875,339870000
2026-04-07,46584.4609375,46744.76171875,46214.76953125,46744.76171875,450740000
2026-04-08,47909.921875,48017.08984375,46978.171875,46978.171875,523710000
2026-04-09,48185.80078125,48323.94921875,47690.26953125,47840.62890625,445240000
2026-04-10,47916.5703125,48235.05859375,47856.1796875,48199.390625,477060000
2026-04-13,48218.25,48221.37109375,47505.96875,47718.2109375,455850000
2026-04-14,48535.98828125,48592.2890625,48192.30078125,48272.03125,527910000
2026-04-15,48463.71875,48709.01171875,48281.62109375,48549.140625,529870000
2026-04-16,48578.71875,48683.44921875,48337.37890625,48557.8203125,456610000
2026-04-17,49447.4296875,49717.98046875,48788.80859375,48788.80859375,585650000
2026-04-20,49442.55859375,49489.62890625,49245.6015625,49422.37109375,411270000
2026-04-21,49149.37890625,49848.69140625,49046.5390625,49688.37109375,476630000
2026-04-22,49490.03125,49624.48046875,49271.5,49271.5,426410000
2026-04-23,49310.3203125,49522.94140625,48861.30859375,49284.8515625,455470000
2026-04-24,49230.7109375,49393.33984375,49085.75,49320.2890625,536950000
2026-04-27,49167.7890625,49353.69140625,49029.46875,49112.19921875,514570000
2026-04-28,49141.9296875,49381.328125,49077.75,49276.80078125,508210000
2026-04-29,48861.80859375,49163.78125,48708.5703125,49163.78125,453280000
2026-04-30,49652.140625,49753.26171875,48762.9296875,48762.9296875,733120000
2026-05-01,49499.26953125,49988.55859375,49496.46875,49832.5703125,465300000
2026-05-04,48941.8984375,49441.4296875,48913.05859375,49416.66015625,439460000
2026-05-05,49298.25,49365.21875,49009.109375,49037.12109375,395600000
2026-05-06,49910.58984375,50011.53125,49442.19140625,49442.19140625,552640000
2026-05-07,49596.96875,50130.19921875,49487.96875,50002.390625,482010000
2026-05-08,49609.16015625,49830.69921875,49486.9609375,49581.08984375,456510000
2026-05-11,49704.46875,49771.23828125,49475.78125,49549.0703125,493230000
2026-05-12,49760.55859375,49823.94140625,49307.66015625,49739.62109375,498360000
2026-05-13,49693.19921875,49747.609375,49451.0,49674.578125,485990000
2026-05-14,50063.4609375,50200.5390625,49843.578125,49843.578125,504090000
2026-05-15,49526.171875,49930.26171875,49503.5703125,49930.26171875,587920000
2026-05-18,49686.12109375,49761.16015625,49352.55859375,49481.0390625,461520000
2026-05-19,49363.87890625,49696.53125,49245.109375,49696.53125,494840000
2026-05-20,50009.3515625,50067.21875,49235.73828125,49348.828125,513230000
2026-05-21,50285.66015625,50381.41015625,49697.46875,49983.80078125,560940000
2026-05-22,50579.69921875,50830.23828125,50434.6484375,50434.6484375,463470000
2026-05-26,50461.6796875,50785.6796875,50356.640625,50686.1484375,530360000
2026-05-27,50644.28125,50830.41015625,50487.16015625,50487.16015625,503580000
2026-05-28,50668.96875,50764.0390625,50314.33984375,50660.98046875,505090000
2026-05-29,51032.4609375,51094.1796875,50698.26953125,50773.91015625,894700000
2026-06-01,51078.87890625,51161.1015625,50767.3203125,51161.1015625,625190000
2026-06-02,51307.7890625,51369.609375,50829.55078125,50912.83984375,548760000
2026-06-03,50687.0703125,51220.921875,50687.0703125,51220.921875,546850000
2026-06-04,51561.9296875,51657.890625,50986.1015625,50986.1015625,520670000
2026-06-05,50866.78125,51660.3984375,50781.44921875,51610.01953125,638680000
2026-06-08,50786.01171875,51277.1484375,50732.3515625,50997.23046875,477180000
2026-06-09,50872.109375,51260.921875,50211.12109375,50814.421875,566610000
2026-06-10,49918.78125,50769.26171875,49909.0703125,50760.12109375,503790000
2026-06-11,50848.75,50968.94921875,49972.0703125,49972.0703125,516860000
2026-06-12,51202.26171875,51409.69921875,50827.83984375,51148.73046875,427710000
2026-06-15,51671.03125,51945.890625,51364.55078125,51364.55078125,509660000
2026-06-16,51999.671875,52190.2890625,51712.62890625,51712.62890625,447100000
2026-06-17,51492.55078125,52281.19140625,51392.578125,51937.55859375,496040000
2026-06-18,51564.69921875,51949.26171875,51554.53125,51571.8515625,985370000
2026-06-22,51712.7109375,51887.8515625,51555.19140625,51555.19140625,529120000
2026-06-23,51666.83984375,51872.55859375,51301.76953125,51735.640625,548870000
2026-06-24,51848.8984375,52248.69140625,51617.73046875,51660.75,560270000
2026-06-25,51920.62109375,52655.66015625,51857.78125,52009.01953125,639230000
2026-06-26,51876.109375,52130.0703125,51614.73828125,51803.76953125,1297680000
2026-06-29,52182.73828125,52311.62890625,51949.5390625,51995.140625,580440000
2026-06-30,52319.19921875,52387.44921875,52033.12890625,52168.1796875,622980000
2026-07-01,52305.23828125,52742.66015625,52026.640625,52231.1796875,622970000
2026-07-02,52900.0703125,52903.8515625,52395.21875,52395.21875,548820000
2026-07-06,53055.91015625,53060.1015625,52648.69140625,52828.44921875,467390000
2026-07-07,52925.1484375,53289.30078125,52774.171875,53104.05859375,442010000
2026-07-08,52348.390625,52758.46875,52069.87109375,52758.46875,454130000
2026-07-09,52487.41015625,52574.890625,52249.44140625,52249.44140625,456760000
2026-07-10,52637.01171875,52709.75,52266.80859375,52622.921875,408090000
2026-07-13,52498.640625,52846.51171875,52351.12109375,52676.53125,399240000
2026-07-14,52508.26953125,52695.05859375,52046.359375,52046.359375,464870000
2026-07-15,52658.640625,52823.94921875,52428.5390625,52604.19921875,506020000
2026-07-16,52552.96875,52924.859375,52367.421875,52924.859375,528320000
2026-07-17,52146.421875,52610.96875,51986.73828125,52426.4609375,549690000
2026-07-20,51839.26171875,52411.8984375,51781.8984375,52154.5703125,397690000
2026-07-21,52224.640625,52370.6484375,51890.1015625,51916.7890625,404610000
2026-07-22,52218.578125,52511.2109375,52148.87109375,52287.140625,449100000
2026-07-23,51711.6484375,51885.140625,51542.05859375,51755.5390625,496570000
2026-07-24,51947.25,52118.19140625,51682.359375,51791.37109375,437530000
2026-07-27,52210.078125,52607.78125,51985.37890625,52173.421875,487490000
2026-07-28,52747.3203125,52901.87109375,52443.51953125,52492.87890625,544740000
2026-07-29,51594.140625,52674.2109375,51551.1796875,52674.2109375,531850000
2026-07-30,52208.05859375,52266.44921875,51655.51953125,52114.26953125,631410000
2026-07-31,52485.03125,52623.140625,51996.3203125,52235.03125,697510000
2026-08-03,53178.41015625,53230.078125,52759.05859375,52759.05859375,598420000
2026-08-04,54085.87890625,54272.6015625,53641.2109375,53641.2109375,580350000
2026-08-05,54349.12109375,54744.328125,54266.12109375,54266.12109375,519020000
2026-08-06,53885.1015625,54502.87109375,53835.01953125,54426.8515625,416810000
2026-08-07,54036.9296875,54094.6484375,53807.94140625,53849.26171875,378680000
2026-08-10,53975.98046875,54072.66015625,53850.19140625,54072.66015625,413890000
2026-08-11,53791.8515625,54222.8515625,53746.4296875,53961.6015625,379390000
2026-08-12,53770.26953125,53969.359375,53731.9609375,53797.46875,410990000
2026-08-13,53839.98828125,54049.140625,53622.4609375,53828.55078125,417340000
2026-08-14,53732.41015625,53890.83984375,53673.46875,53842.80078125,319610000
2026-08-17,53459.78125,53663.109375,53395.23046875,53663.109375,436700000
2026-08-18,53343.3984375,53478.76171875,53256.33984375,53354.4296875,427990000
2026-08-19,53463.05078125,53710.05859375,53399.53125,53463.46875,451460000
2026-08-20,52759.2109375,53381.21875,52754.8984375,53381.21875,434340000
2026-08-21,53277.01171875,53355.921875,52768.87109375,52768.87109375,424060000
2026-08-24,53417.16015625,53508.1796875,53261.94921875,53261.94921875,416030000
2026-08-25,53577.3984375,53675.3203125,53386.37109375,53594.921875,392910000
2026-08-26,53463.87890625,53639.75,53379.3984375,53547.6796875,426130000
2026-08-27,53569.44140625,53707.62109375,53345.62109375,53613.66015625,640810000
2026-08-28,53559.98828125,53819.6484375,53489.41015625,53611.94140625,507510000
2026-08-31,53185.8984375,53462.6015625,53123.62109375,53462.6015625,489140000
2026-09-01,52766.87890625,53176.6015625,52691.30859375,53083.578125,403940000
2026-09-02,53061.94921875,53227.5,52829.578125,52829.578125,414520000
2026-09-03,53686.109375,53746.5,53286.1484375,53309.171875,410260000
2026-09-04,53414.25,53635.3515625,53289.87890625,53584.890625,381137227
